case_type,image,label,source_image,source_label,box_count
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0126_kaggle_drone_object_detection_train_video18_1108.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0126_kaggle_drone_object_detection_train_video18_1108.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1108.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1108.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0127_kaggle_drone_object_detection_train_video14_71.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0127_kaggle_drone_object_detection_train_video14_71.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video14_71.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video14_71.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0128_kaggle_drone_object_detection_train_video18_1105.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0128_kaggle_drone_object_detection_train_video18_1105.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1105.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1105.txt,2
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0129_kaggle_drone_object_detection_train_video93.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0129_kaggle_drone_object_detection_train_video93.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video93.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video93.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0130_kaggle_drone_object_detection_train_video15_409.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0130_kaggle_drone_object_detection_train_video15_409.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video15_409.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video15_409.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0131_kaggle_drone_object_detection_train_video18_2216.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0131_kaggle_drone_object_detection_train_video18_2216.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_2216.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_2216.txt,2
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0132_kaggle_drone_object_detection_train_video16_156.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0132_kaggle_drone_object_detection_train_video16_156.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_156.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_156.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0133_kaggle_drone_object_detection_train_video18_1637.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0133_kaggle_drone_object_detection_train_video18_1637.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1637.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1637.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0134_kaggle_drone_object_detection_train_video18_1636.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0134_kaggle_drone_object_detection_train_video18_1636.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1636.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1636.txt,2
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0135_kaggle_drone_object_detection_train_name59.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0135_kaggle_drone_object_detection_train_name59.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_name59.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_name59.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0136_kaggle_drone_object_detection_train_video16_257.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0136_kaggle_drone_object_detection_train_video16_257.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_257.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_257.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0137_kaggle_drone_object_detection_train_video18_1868.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0137_kaggle_drone_object_detection_train_video18_1868.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1868.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1868.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0138_kaggle_drone_object_detection_train_video16_545.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0138_kaggle_drone_object_detection_train_video16_545.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_545.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_545.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0139_kaggle_drone_object_detection_train_video16_507.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0139_kaggle_drone_object_detection_train_video16_507.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_507.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_507.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0140_kaggle_drone_object_detection_train_video18_2991.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0140_kaggle_drone_object_detection_train_video18_2991.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_2991.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_2991.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0141_kaggle_drone_object_detection_train_video17_95.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0141_kaggle_drone_object_detection_train_video17_95.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video17_95.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video17_95.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0142_kaggle_drone_object_detection_train_video13141.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0142_kaggle_drone_object_detection_train_video13141.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video13141.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video13141.txt,2
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0143_kaggle_drone_object_detection_train_video18_1470.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0143_kaggle_drone_object_detection_train_video18_1470.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1470.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1470.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0144_kaggle_drone_object_detection_train_video19_1885.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0144_kaggle_drone_object_detection_train_video19_1885.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video19_1885.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video19_1885.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0145_kaggle_drone_object_detection_train_video18_1728.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0145_kaggle_drone_object_detection_train_video18_1728.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1728.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1728.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0146_kaggle_drone_object_detection_train_video18_1095.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0146_kaggle_drone_object_detection_train_video18_1095.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1095.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1095.txt,1
motion_blur,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/motion_blur_0147_kaggle_drone_object_detection_train_video18_1225.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/motion_blur_0147_kaggle_drone_object_detection_train_video18_1225.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1225.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1225.txt,1
